employee_id,employee_name,department,position,basic_salary,allowances,total_compensation,avg_performance_score,total_projects_completed,avg_training_hours,avg_attendance_rate,productivity_segment
27028,"Fatima Sakura Ella Martinez","Customer Support Department",Developer,10261.00,1594.00,11855.00,4.58,26,27.60,92.88,"High productivity / strong attendance"
8851,"Sakura Ava Lee","Finance Department",Developer,10742.00,890.00,11632.00,4.58,32,44.80,92.27,"High productivity / strong attendance"
24770,"Fatima Sofia Ella Garcia","Customer Support Department",Consultant,8427.00,2979.00,11406.00,4.58,29,80.40,90.53,"High productivity / strong attendance"
29684,"Ava Ananya Lopez","Product Management Department",Developer,9768.00,1290.00,11058.00,4.58,33,26.80,91.07,"High productivity / strong attendance"
5366,"Liam Nathan Sebastian Anderson","Operations Department",Executive,9683.00,1108.00,10791.00,4.58,18,88.60,94.23,"High productivity / strong attendance"
22234,"Kwame Luca Yusuf Johnson","Engineering Department",Consultant,8201.00,2586.00,10787.00,4.58,24,87.00,91.20,"High productivity / strong attendance"
16632,"Sophia Chen Fatima Garcia","Engineering Department",Assistant,8326.00,2213.00,10539.00,4.58,20,57.00,92.56,"High productivity / strong attendance"
29699,"Yusuf Yusuf Andres Mensah","Product Management Department",Manager,8996.00,1475.00,10471.00,4.58,34,31.20,92.62,"High productivity / strong attendance"
29488,"Jean Mateo Sebastian Rossi","Data and Analytics Department",Executive,8358.00,1981.00,10339.00,4.58,24,85.40,94.24,"High productivity / strong attendance"
7616,"Isaac Noah Johnson","Marketing Department",Analyst,8541.00,1677.00,10218.00,4.58,31,39.60,96.60,"High productivity / strong attendance"
6697,"Isaac Carlos Brown","Finance Department",Executive,8089.00,2122.00,10211.00,4.58,25,42.20,95.56,"High productivity / strong attendance"
11219,"Liam Jean Anderson","Customer Support Department",Analyst,9861.00,344.00,10205.00,4.58,22,75.40,95.44,"High productivity / strong attendance"
8316,"Fatima Naomi Abena Hassan","Marketing Department",Executive,7895.00,2069.00,9964.00,4.58,25,31.40,89.42,Monitor
27486,"Ava Lina Garcia","Human Resources Department",Assistant,7427.00,2231.00,9658.00,4.58,28,74.60,94.44,"High productivity / strong attendance"
9101,"Lina Hannah Lina Kim","Human Resources Department",Executive,6658.00,2984.00,9642.00,4.58,30,37.20,94.88,"High productivity / strong attendance"
24819,"Akosua Zara Charlotte Garcia","Engineering Department",Assistant,8740.00,687.00,9427.00,4.58,23,22.40,89.30,Monitor
6251,"Jean Samuel Patel","Finance Department",Assistant,6499.00,2924.00,9423.00,4.58,32,68.40,89.45,Monitor
7418,"Akosua Lina Smith","Customer Support Department",Analyst,7347.00,1303.00,8650.00,4.58,28,49.00,93.26,"High productivity / strong attendance"
13021,"Zara Abena Chiamaka Owusu","Engineering Department",Analyst,8169.00,458.00,8627.00,4.58,22,65.80,89.78,Monitor
776,"Lina Sakura Dubois","Data and Analytics Department",Developer,5829.00,2740.00,8569.00,4.58,23,33.00,93.74,"High productivity / strong attendance"
9109,"Omar Noah Okafor","Data and Analytics Department",Consultant,6243.00,2301.00,8544.00,4.58,39,29.60,93.08,"High productivity / strong attendance"
14586,"Omar Kofi Michael Kim","Product Management Department",Manager,7213.00,1318.00,8531.00,4.58,34,67.60,92.25,"High productivity / strong attendance"
16720,"Michael Kwame Johnson","Operations Department",Assistant,6326.00,1440.00,7766.00,4.58,30,30.20,90.13,"High productivity / strong attendance"
3694,"Ava Chen Smith","Customer Support Department",Developer,5520.00,2142.00,7662.00,4.58,25,52.40,92.26,"High productivity / strong attendance"
28453,"Sophia Victoria Taylor","Product Management Department",Consultant,6565.00,985.00,7550.00,4.58,25,42.80,95.65,"High productivity / strong attendance"
12229,"Mia Chiamaka Ava Williams","Data and Analytics Department",Executive,4750.00,2753.00,7503.00,4.58,22,68.60,93.39,"High productivity / strong attendance"
6351,"David Silva","Marketing Department",Consultant,4562.00,2660.00,7222.00,4.58,35,18.40,93.83,"High productivity / strong attendance"
26920,"Akosua Emily Mia Brown","Engineering Department",Manager,4664.00,2531.00,7195.00,4.58,23,50.60,96.12,"High productivity / strong attendance"
1560,"Kwame Sebastian Alexander Williams","Human Resources Department",Developer,4417.00,2519.00,6936.00,4.58,31,84.40,92.63,"High productivity / strong attendance"
8676,"Jean Nathan Omar Kim","Marketing Department",Executive,4573.00,2334.00,6907.00,4.58,23,56.40,90.37,"High productivity / strong attendance"
24506,"Chen Chen Smith","Finance Department",Manager,5309.00,1598.00,6907.00,4.58,23,66.40,89.98,Monitor
16982,"Daniel Kwame Nguyen","Data and Analytics Department",Developer,4070.00,2516.00,6586.00,4.58,28,71.40,89.70,Monitor
5517,"Akosua Mia Olivia Osei","Data and Analytics Department",Assistant,5545.00,838.00,6383.00,4.58,21,43.00,91.42,"High productivity / strong attendance"
17433,"Akosua Ella Lina Mensah","Finance Department",Developer,3814.00,2556.00,6370.00,4.58,31,57.20,90.42,"High productivity / strong attendance"
20409,"Hiroshi Samuel Lee","Human Resources Department",Executive,3307.00,2914.00,6221.00,4.58,27,80.40,95.73,"High productivity / strong attendance"
23076,"Jean Hiroshi Jean Nguyen","Customer Support Department",Consultant,5610.00,480.00,6090.00,4.58,31,34.60,92.45,"High productivity / strong attendance"
10192,"Michael Wei Williams","Engineering Department",Analyst,3839.00,2244.00,6083.00,4.58,26,34.20,93.21,"High productivity / strong attendance"
4786,"Sebastian Andres Ethan Anderson","Finance Department",Assistant,5529.00,474.00,6003.00,4.58,25,64.80,88.45,Monitor
24899,"Ava Adwoa Osei","Marketing Department",Manager,4788.00,849.00,5637.00,4.58,28,46.20,92.90,"High productivity / strong attendance"
16728,"Kwame Mohammed Hiroshi Owusu","Data and Analytics Department",Developer,4189.00,1287.00,5476.00,4.58,20,54.80,92.41,"High productivity / strong attendance"
14949,"Emily Abena Charlotte Anderson","Marketing Department",Consultant,4680.00,590.00,5270.00,4.58,30,80.00,93.86,"High productivity / strong attendance"
9935,"David Sebastian Johnson","Product Management Department",Consultant,4590.00,643.00,5233.00,4.58,30,51.40,95.60,"High productivity / strong attendance"
26812,"Elijah Kofi Sebastian Okafor","Engineering Department",Analyst,4177.00,1002.00,5179.00,4.58,26,37.80,91.17,"High productivity / strong attendance"
29249,"Abena Ananya Smith","Engineering Department",Analyst,4439.00,719.00,5158.00,4.58,18,36.60,94.13,"High productivity / strong attendance"
24401,"Kwame Jean Omar Campbell","Customer Support Department",Developer,3628.00,1485.00,5113.00,4.58,37,68.00,88.53,Monitor
18608,"Michael Ethan Yaw Rossi","Engineering Department",Consultant,3708.00,1388.00,5096.00,4.58,33,51.60,92.65,"High productivity / strong attendance"
12630,"Liam Jean Kwame Johnson","Operations Department",Executive,3499.00,1342.00,4841.00,4.58,26,43.20,87.88,Monitor
2821,"Jean Noah Nguyen","Customer Support Department",Consultant,3623.00,1169.00,4792.00,4.58,20,63.00,93.12,"High productivity / strong attendance"
6348,"Ama Ella Ama Johnson","Data and Analytics Department",Consultant,2522.00,1916.00,4438.00,4.58,28,92.60,93.06,"High productivity / strong attendance"
4137,"Naomi Isabella Ella Adjei","Human Resources Department",Analyst,3883.00,477.00,4360.00,4.58,29,49.80,91.96,"High productivity / strong attendance"
15633,"Arjun Alexander Samuel Adjei","Customer Support Department",Manager,3391.00,919.00,4310.00,4.58,27,39.80,90.73,"High productivity / strong attendance"
24836,"Grace Mia Akosua Kim","Marketing Department",Executive,2907.00,1115.00,4022.00,4.58,13,63.60,91.83,"High productivity / strong attendance"
19947,"Akosua Chiamaka Anderson","Human Resources Department",Executive,3402.00,611.00,4013.00,4.58,12,65.80,91.83,"High productivity / strong attendance"
13452,"Daniel Kwame Carlos Okafor","Operations Department",Manager,3219.00,778.00,3997.00,4.58,16,54.20,89.91,Monitor
14442,"Luca Hiroshi Mensah","Human Resources Department",Consultant,2597.00,1217.00,3814.00,4.58,30,66.60,91.66,"High productivity / strong attendance"
18437,"Mia Chen Rossi","Data and Analytics Department",Consultant,14514.00,2606.00,17120.00,4.57,25,50.60,88.72,Monitor
2255,"Sophia Mia Emily Ivanov","Finance Department",Consultant,14861.00,1963.00,16824.00,4.57,32,54.00,92.48,"High productivity / strong attendance"
17935,"Elijah Yusuf Dubois","Data and Analytics Department",Analyst,14244.00,2378.00,16622.00,4.57,19,66.80,91.82,"High productivity / strong attendance"
19864,"Ava Ananya Sophia Rossi","Customer Support Department",Consultant,13728.00,2633.00,16361.00,4.57,34,29.40,95.34,"High productivity / strong attendance"
5665,"Adwoa Ava Chen Boateng","Customer Support Department",Developer,14775.00,1456.00,16231.00,4.57,44,69.40,94.64,"High productivity / strong attendance"
1822,"Nathan Isaac Carlos Silva","Marketing Department",Executive,12950.00,2979.00,15929.00,4.57,29,76.20,95.79,"High productivity / strong attendance"
23730,"Isabella Ama Patel","Customer Support Department",Developer,13165.00,2662.00,15827.00,4.57,19,45.00,91.86,"High productivity / strong attendance"
25974,"Victoria Victoria Hannah Schmidt","Operations Department",Assistant,13333.00,2474.00,15807.00,4.57,10,32.20,91.17,"High productivity / strong attendance"
5047,"Carlos Kojo Lopez","Data and Analytics Department",Manager,14808.00,748.00,15556.00,4.57,31,39.00,92.05,"High productivity / strong attendance"
26704,"Hannah Victoria Akosua Khan","Human Resources Department",Developer,13605.00,1934.00,15539.00,4.57,36,79.00,93.30,"High productivity / strong attendance"
10109,"Sakura Fatima Fatima Anderson","Marketing Department",Consultant,13873.00,1094.00,14967.00,4.57,35,47.60,92.73,"High productivity / strong attendance"
28878,"Liam Andres Alexander Lee","Human Resources Department",Developer,12476.00,2371.00,14847.00,4.57,38,40.80,94.73,"High productivity / strong attendance"
3828,"Kwame Johnson","Human Resources Department",Manager,12300.00,2356.00,14656.00,4.57,24,70.00,89.10,Monitor
29380,"Abena Sophia Victoria Johnson","Customer Support Department",Analyst,12891.00,1517.00,14408.00,4.57,23,62.20,94.48,"High productivity / strong attendance"
2327,"Jean Yaw Kofi Campbell","Engineering Department",Analyst,12870.00,1498.00,14368.00,4.57,22,55.80,88.92,Monitor
29116,"Olivia Chiamaka Patel","Engineering Department",Manager,13988.00,349.00,14337.00,4.57,27,61.80,91.59,"High productivity / strong attendance"
11852,"Isabella Abena Maria Adjei","Data and Analytics Department",Developer,13390.00,935.00,14325.00,4.57,25,68.00,94.21,"High productivity / strong attendance"
10026,"Chen Isabella Isabella Okafor","Operations Department",Developer,11146.00,2914.00,14060.00,4.57,30,47.60,92.51,"High productivity / strong attendance"
28134,"Liam Samuel Alexander Nguyen","Operations Department",Manager,11482.00,2241.00,13723.00,4.57,28,46.80,92.03,"High productivity / strong attendance"
9995,"Naomi Sophia Ava Okafor","Engineering Department",Developer,12060.00,1550.00,13610.00,4.57,25,75.60,87.97,Monitor
8038,"Mateo Alexander Silva","Finance Department",Analyst,10835.00,2646.00,13481.00,4.57,21,85.80,91.60,"High productivity / strong attendance"
21410,"Maria Sofia Hassan","Operations Department",Executive,11030.00,2398.00,13428.00,4.57,35,37.40,89.33,Monitor
635,"Victoria Martinez","Marketing Department",Manager,11758.00,1637.00,13395.00,4.57,33,86.20,89.81,Monitor
15999,"Sebastian Daniel Ethan Boateng","Marketing Department",Analyst,11758.00,1530.00,13288.00,4.57,26,42.60,89.69,Monitor
5109,"Samuel Michael Lopez","Marketing Department",Manager,11379.00,1867.00,13246.00,4.57,30,45.80,95.02,"High productivity / strong attendance"
25754,"Grace Grace Ava Johnson","Engineering Department",Consultant,12584.00,568.00,13152.00,4.57,40,23.00,92.39,"High productivity / strong attendance"
621,"Mia Chen Taylor","Operations Department",Consultant,11720.00,1268.00,12988.00,4.57,30,68.60,92.79,"High productivity / strong attendance"
24151,"Ama Aisha Sakura Owusu","Customer Support Department",Assistant,11407.00,1467.00,12874.00,4.57,28,45.40,89.02,Monitor
24680,"Kofi Noah Adjei","Data and Analytics Department",Developer,10708.00,2121.00,12829.00,4.57,22,51.60,88.97,Monitor
126,"Sakura Adwoa Mia Williams","Data and Analytics Department",Assistant,11017.00,1760.00,12777.00,4.57,30,54.60,94.87,"High productivity / strong attendance"
14885,"Maria Hannah Charlotte Johnson","Operations Department",Analyst,10997.00,1771.00,12768.00,4.57,27,46.00,93.06,"High productivity / strong attendance"
16652,"Sofia Fatima Nguyen","Data and Analytics Department",Manager,11131.00,1490.00,12621.00,4.57,26,51.80,90.94,"High productivity / strong attendance"
24747,"Lina Hannah Adwoa Mensah","Marketing Department",Executive,11581.00,922.00,12503.00,4.57,30,22.20,93.71,"High productivity / strong attendance"
23278,"Chiamaka Zara Aisha Osei","Customer Support Department",Manager,10004.00,2437.00,12441.00,4.57,32,66.00,90.26,"High productivity / strong attendance"
22546,"Andres Samuel Ethan Williams","Product Management Department",Executive,9817.00,2471.00,12288.00,4.57,29,54.20,94.99,"High productivity / strong attendance"
29037,"Mia Sofia Isabella Dubois","Data and Analytics Department",Assistant,9860.00,2350.00,12210.00,4.57,21,70.00,91.53,"High productivity / strong attendance"
28089,"Kofi David Noah Smith","Marketing Department",Analyst,10142.00,1956.00,12098.00,4.57,22,39.40,91.16,"High productivity / strong attendance"
29199,"Olivia Ananya Kim","Finance Department",Manager,10766.00,1187.00,11953.00,4.57,24,64.60,91.74,"High productivity / strong attendance"
19629,"Victoria Victoria Mensah","Product Management Department",Assistant,10036.00,1815.00,11851.00,4.57,36,41.00,90.73,"High productivity / strong attendance"
17198,"Adwoa Naomi Boateng","Customer Support Department",Assistant,10453.00,1353.00,11806.00,4.57,32,65.00,92.39,"High productivity / strong attendance"
19747,"Ananya Isabella Boateng","Engineering Department",Assistant,9944.00,1859.00,11803.00,4.57,20,53.00,90.00,"High productivity / strong attendance"
23387,"Akosua Ama Schmidt","Product Management Department",Consultant,9757.00,1995.00,11752.00,4.57,29,38.80,92.88,"High productivity / strong attendance"
13360,"Kwame David Lopez","Product Management Department",Executive,8964.00,2292.00,11256.00,4.57,34,78.20,89.34,Monitor
1977,"Akosua Sophia Williams","Human Resources Department",Analyst,8720.00,2370.00,11090.00,4.57,26,70.60,93.22,"High productivity / strong attendance"
5864,"Hannah Adjei","Engineering Department",Assistant,8376.00,2690.00,11066.00,4.57,33,59.40,93.94,"High productivity / strong attendance"
28775,"Sakura Akosua Ama Patel","Operations Department",Assistant,8718.00,2180.00,10898.00,4.57,25,79.60,92.38,"High productivity / strong attendance"
20744,"Mia Chen Kim","Operations Department",Assistant,9572.00,1173.00,10745.00,4.57,19,78.20,90.94,"High productivity / strong attendance"
21194,"Olivia Mia Johnson","Marketing Department",Developer,8282.00,2458.00,10740.00,4.57,25,38.80,92.57,"High productivity / strong attendance"
4170,"Nathan Michael Mohammed Boateng","Engineering Department",Executive,10021.00,613.00,10634.00,4.57,31,44.40,94.02,"High productivity / strong attendance"
3027,"Ethan Liam Hiroshi Hassan","Marketing Department",Assistant,7760.00,2771.00,10531.00,4.57,26,80.40,88.24,Monitor
22686,"Adwoa Victoria Sofia Ivanov","Marketing Department",Executive,7437.00,2902.00,10339.00,4.57,24,39.20,93.15,"High productivity / strong attendance"
1820,"Sakura Ella Khan","Customer Support Department",Developer,7594.00,2663.00,10257.00,4.57,28,69.00,93.69,"High productivity / strong attendance"
3351,"Samuel Isaac Osei","Customer Support Department",Executive,8430.00,1793.00,10223.00,4.57,18,81.20,91.34,"High productivity / strong attendance"
6130,"Hannah Sophia Chiamaka Williams","Operations Department",Consultant,9292.00,931.00,10223.00,4.57,22,52.60,93.56,"High productivity / strong attendance"
6590,"Ava Aisha Taylor","Finance Department",Developer,9477.00,736.00,10213.00,4.57,28,51.80,92.35,"High productivity / strong attendance"
7922,"Mia Zara Hassan","Operations Department",Assistant,9414.00,685.00,10099.00,4.57,15,65.20,95.96,"High productivity / strong attendance"
19731,"Kojo Carlos Carlos Okafor","Operations Department",Assistant,9143.00,844.00,9987.00,4.57,29,35.60,91.22,"High productivity / strong attendance"
18745,"Michael Michael Mensah","Product Management Department",Assistant,7325.00,2549.00,9874.00,4.57,25,50.00,92.98,"High productivity / strong attendance"
16732,"Daniel Arjun Carlos Smith","Data and Analytics Department",Developer,6934.00,2908.00,9842.00,4.57,31,49.80,91.74,"High productivity / strong attendance"
29394,"Mateo Kojo Anderson","Engineering Department",Developer,7969.00,1790.00,9759.00,4.57,33,52.20,93.15,"High productivity / strong attendance"
2922,"Wei Patel","Customer Support Department",Executive,8292.00,1321.00,9613.00,4.57,40,49.00,94.63,"High productivity / strong attendance"
17511,"Grace Emily Sophia Rossi","Product Management Department",Executive,7871.00,1649.00,9520.00,4.57,32,19.20,94.42,"High productivity / strong attendance"
1829,"Ama Taylor","Engineering Department",Analyst,9123.00,378.00,9501.00,4.57,16,33.60,93.95,"High productivity / strong attendance"
756,"Olivia Martinez","Operations Department",Analyst,6284.00,2793.00,9077.00,4.57,26,64.80,92.56,"High productivity / strong attendance"
16600,"Chiamaka Olivia Aisha Johnson","Customer Support Department",Developer,8555.00,498.00,9053.00,4.57,29,31.80,92.14,"High productivity / strong attendance"
4666,"Daniel Kofi Williams","Data and Analytics Department",Assistant,8473.00,304.00,8777.00,4.57,33,66.40,93.76,"High productivity / strong attendance"
21045,"Andres Hiroshi Khan","Product Management Department",Developer,7430.00,1346.00,8776.00,4.57,37,62.00,89.55,Monitor
11942,"Kojo Samuel Osei","Operations Department",Analyst,7645.00,1118.00,8763.00,4.57,36,73.20,94.44,"High productivity / strong attendance"
27601,"Arjun Ethan Noah Lopez","Data and Analytics Department",Consultant,8241.00,514.00,8755.00,4.57,13,68.40,91.71,"High productivity / strong attendance"
16964,"Liam Carlos Jean Boateng","Human Resources Department",Assistant,6615.00,2071.00,8686.00,4.57,24,72.00,89.87,Monitor
4983,"Sofia Charlotte Aisha Hassan","Marketing Department",Developer,7227.00,951.00,8178.00,4.57,24,24.60,93.48,"High productivity / strong attendance"
17566,"Isabella Ama Olivia Kim","Finance Department",Manager,6180.00,1948.00,8128.00,4.57,20,81.00,90.77,"High productivity / strong attendance"
22385,"Ethan Liam Wei Hassan","Operations Department",Analyst,5074.00,2981.00,8055.00,4.57,18,75.20,90.05,"High productivity / strong attendance"
16547,"Sofia Ananya Lina Johnson","Engineering Department",Analyst,7656.00,386.00,8042.00,4.57,40,32.20,95.10,"High productivity / strong attendance"
14990,"Victoria Sophia Charlotte Schmidt","Product Management Department",Consultant,5682.00,2131.00,7813.00,4.57,31,61.80,97.10,"High productivity / strong attendance"
13794,"Hiroshi Wei Elijah Silva","Product Management Department",Analyst,6394.00,1364.00,7758.00,4.57,32,45.20,90.96,"High productivity / strong attendance"
7611,"Samuel Michael Kwame Brown","Customer Support Department",Executive,7317.00,441.00,7758.00,4.57,21,71.20,92.05,"High productivity / strong attendance"
21911,"Fatima Isabella Olivia Patel","Marketing Department",Consultant,4860.00,2825.00,7685.00,4.57,28,61.80,93.71,"High productivity / strong attendance"
9489,"Chen Ama Sophia Nguyen","Data and Analytics Department",Manager,6590.00,1017.00,7607.00,4.57,17,56.60,94.05,"High productivity / strong attendance"
9408,"Alexander Nathan Nguyen","Marketing Department",Manager,6358.00,1191.00,7549.00,4.57,28,72.20,89.44,Monitor
8218,"Noah Hiroshi Mateo Martinez","Product Management Department",Assistant,5143.00,2370.00,7513.00,4.57,31,65.20,92.46,"High productivity / strong attendance"
25138,"Arjun Liam Samuel Campbell","Human Resources Department",Analyst,6724.00,603.00,7327.00,4.57,31,31.20,93.90,"High productivity / strong attendance"
14268,"Luca Samuel Samuel Adjei","Customer Support Department",Developer,6311.00,983.00,7294.00,4.57,16,30.20,92.01,"High productivity / strong attendance"
1501,"Olivia Zara Dubois","Data and Analytics Department",Executive,6816.00,399.00,7215.00,4.57,14,84.60,90.15,"High productivity / strong attendance"
8068,"Liam David Owusu","Operations Department",Developer,5400.00,1694.00,7094.00,4.57,29,37.40,88.70,Monitor
14258,"Liam Noah Kim","Customer Support Department",Assistant,4482.00,2612.00,7094.00,4.57,30,31.40,92.18,"High productivity / strong attendance"
24596,"Maria Abena Campbell","Data and Analytics Department",Analyst,4697.00,2371.00,7068.00,4.57,41,57.00,89.31,Monitor
10358,"Luca Luca Silva","Engineering Department",Developer,6056.00,717.00,6773.00,4.57,28,72.20,91.45,"High productivity / strong attendance"
388,"Mia Ava Hassan","Engineering Department",Executive,4825.00,1942.00,6767.00,4.57,22,51.00,96.01,"High productivity / strong attendance"
25931,"Noah Yusuf Omar Okafor","Human Resources Department",Consultant,5883.00,831.00,6714.00,4.57,22,57.20,91.60,"High productivity / strong attendance"
15930,"Grace Ama Owusu","Data and Analytics Department",Assistant,5739.00,891.00,6630.00,4.57,30,88.20,94.11,"High productivity / strong attendance"
21395,"Grace Ella Olivia Smith","Customer Support Department",Executive,5982.00,471.00,6453.00,4.57,23,71.40,94.01,"High productivity / strong attendance"
18094,"Samuel Carlos Owusu","Product Management Department",Analyst,5003.00,1449.00,6452.00,4.57,26,35.80,94.31,"High productivity / strong attendance"
14165,"Adwoa Victoria Sakura Boateng","Marketing Department",Executive,3852.00,2569.00,6421.00,4.57,32,33.00,91.35,"High productivity / strong attendance"
7105,"Daniel Isaac Wei Ivanov","Customer Support Department",Assistant,3915.00,2433.00,6348.00,4.57,35,27.40,90.60,"High productivity / strong attendance"
21960,"Fatima Charlotte Adjei","Customer Support Department",Assistant,4877.00,1322.00,6199.00,4.57,23,84.60,93.06,"High productivity / strong attendance"
779,"Daniel Carlos Yaw Mensah","Marketing Department",Manager,4728.00,1089.00,5817.00,4.57,26,47.80,90.06,"High productivity / strong attendance"
26796,"Samuel Kojo Liam Patel","Finance Department",Manager,3136.00,2654.00,5790.00,4.57,25,64.20,91.60,"High productivity / strong attendance"
6032,"Isaac Nathan Johnson","Marketing Department",Assistant,4765.00,414.00,5179.00,4.57,33,34.20,88.20,Monitor
18159,"Omar Michael Wei Smith","Customer Support Department",Assistant,3550.00,1508.00,5058.00,4.57,19,29.80,91.76,"High productivity / strong attendance"
26875,"Zara Emily Olivia Taylor","Engineering Department",Executive,4027.00,727.00,4754.00,4.57,31,71.20,95.45,"High productivity / strong attendance"
22114,"Abena Fatima Akosua Rossi","Finance Department",Consultant,3454.00,726.00,4180.00,4.57,33,49.20,91.50,"High productivity / strong attendance"
29387,"Chen Lina Zara Brown","Marketing Department",Assistant,2870.00,1182.00,4052.00,4.57,31,84.60,90.45,"High productivity / strong attendance"
18838,"Olivia Ananya Sakura Osei","Marketing Department",Analyst,3671.00,358.00,4029.00,4.57,37,27.00,89.71,Monitor
20005,"Hannah Emily Charlotte Kim","Marketing Department",Developer,2989.00,781.00,3770.00,4.57,24,39.60,93.62,"High productivity / strong attendance"
19479,"Ella Ava Adwoa Boateng","Operations Department",Executive,3310.00,303.00,3613.00,4.57,19,29.00,91.45,"High productivity / strong attendance"
7964,"Yaw Sebastian Patel","Data and Analytics Department",Assistant,14347.00,2972.00,17319.00,4.56,31,43.60,92.47,"High productivity / strong attendance"
11493,"Sakura Naomi Mensah","Data and Analytics Department",Developer,14908.00,2316.00,17224.00,4.56,27,63.00,90.14,"High productivity / strong attendance"
19448,"Adwoa Olivia Hannah Lopez","Engineering Department",Assistant,14470.00,2196.00,16666.00,4.56,35,47.20,90.63,"High productivity / strong attendance"
29033,"Abena Charlotte Ella Khan","Operations Department",Manager,13994.00,2481.00,16475.00,4.56,28,58.00,90.48,"High productivity / strong attendance"
25153,"Yusuf Mohammed Andres Campbell","Data and Analytics Department",Developer,13895.00,2480.00,16375.00,4.56,28,33.60,92.78,"High productivity / strong attendance"
45,"Ella Aisha Badu","Customer Support Department",Manager,12905.00,2970.00,15875.00,4.56,28,77.80,92.43,"High productivity / strong attendance"
6077,"Adwoa Charlotte Isabella Kim","Engineering Department",Developer,14597.00,1247.00,15844.00,4.56,22,55.80,94.85,"High productivity / strong attendance"
4618,"Chen Ella Adjei","Marketing Department",Consultant,13208.00,2613.00,15821.00,4.56,29,38.40,93.50,"High productivity / strong attendance"
23498,"Chiamaka Hannah Ava Badu","Product Management Department",Manager,14392.00,1401.00,15793.00,4.56,26,58.60,90.98,"High productivity / strong attendance"
20988,"Mia Olivia Emily Anderson","Data and Analytics Department",Analyst,13781.00,1955.00,15736.00,4.56,21,53.40,94.37,"High productivity / strong attendance"
23731,"Victoria Charlotte Williams","Marketing Department",Manager,13312.00,2331.00,15643.00,4.56,19,34.00,89.96,Monitor
23628,"Zara Grace Sophia Martinez","Operations Department",Consultant,14275.00,1199.00,15474.00,4.56,24,80.60,93.98,"High productivity / strong attendance"
25220,"Sakura Maria Ella Patel","Data and Analytics Department",Manager,14802.00,634.00,15436.00,4.56,22,84.20,89.85,Monitor
16280,"Luca Nathan Elijah Patel","Engineering Department",Manager,13081.00,2097.00,15178.00,4.56,36,75.00,92.20,"High productivity / strong attendance"
19071,"Michael Liam Michael Dubois","Engineering Department",Assistant,13176.00,1703.00,14879.00,4.56,25,67.40,93.78,"High productivity / strong attendance"
1400,"Kofi Smith","Customer Support Department",Consultant,13436.00,1327.00,14763.00,4.56,31,80.40,90.18,"High productivity / strong attendance"
19376,"Kwame Arjun Mohammed Okafor","Engineering Department",Manager,13343.00,1369.00,14712.00,4.56,15,37.80,91.62,"High productivity / strong attendance"
11814,"Olivia Ama Ananya Smith","Marketing Department",Executive,13462.00,1175.00,14637.00,4.56,28,37.20,89.93,Monitor
601,"Ama Chen Olivia Adjei","Customer Support Department",Manager,13617.00,950.00,14567.00,4.56,29,46.80,91.28,"High productivity / strong attendance"
20449,"Daniel Yaw Sebastian Mensah","Human Resources Department",Developer,13915.00,629.00,14544.00,4.56,26,42.80,94.17,"High productivity / strong attendance"
339,"Ella Isabella Maria Hassan","Customer Support Department",Executive,11370.00,2730.00,14100.00,4.56,23,32.80,92.27,"High productivity / strong attendance"
7002,"Abena Hannah Zara Patel","Human Resources Department",Assistant,13330.00,528.00,13858.00,4.56,32,33.00,93.25,"High productivity / strong attendance"
6851,"Kwame Hassan","Data and Analytics Department",Consultant,11090.00,2693.00,13783.00,4.56,22,36.80,92.87,"High productivity / strong attendance"
11199,"Kwame Wei Martinez","Finance Department",Executive,10621.00,2946.00,13567.00,4.56,34,29.60,92.45,"High productivity / strong attendance"
11650,"Yaw Mateo Noah Lopez","Data and Analytics Department",Executive,10907.00,2303.00,13210.00,4.56,19,76.80,92.75,"High productivity / strong attendance"
20109,"David Daniel Williams","Product Management Department",Assistant,11496.00,1581.00,13077.00,4.56,20,16.20,92.00,"High productivity / strong attendance"
20958,"Charlotte Grace Dubois","Marketing Department",Consultant,11507.00,1564.00,13071.00,4.56,30,66.60,90.60,"High productivity / strong attendance"
13637,"Chiamaka Akosua Adwoa Dubois","Engineering Department",Assistant,11209.00,1690.00,12899.00,4.56,27,71.80,93.06,"High productivity / strong attendance"
12034,"Daniel Noah Ivanov","Data and Analytics Department",Executive,11096.00,1791.00,12887.00,4.56,26,49.40,94.38,"High productivity / strong attendance"
7205,"Andres Andres Omar Johnson","Operations Department",Consultant,10776.00,2088.00,12864.00,4.56,36,24.60,91.86,"High productivity / strong attendance"
490,"Hannah Lina Ananya Boateng","Data and Analytics Department",Consultant,12070.00,610.00,12680.00,4.56,30,18.00,93.53,"High productivity / strong attendance"
11541,"Kojo Kojo Smith","Product Management Department",Executive,12121.00,487.00,12608.00,4.56,23,64.80,93.75,"High productivity / strong attendance"
26584,"Ava Zara Abena Ivanov","Data and Analytics Department",Executive,9876.00,2697.00,12573.00,4.56,15,50.20,92.58,"High productivity / strong attendance"
18892,"Isaac Ethan Kofi Owusu","Customer Support Department",Developer,11154.00,1413.00,12567.00,4.56,34,37.60,89.24,Monitor
13295,"Samuel Andres Williams","Marketing Department",Analyst,11669.00,677.00,12346.00,4.56,22,78.80,90.65,"High productivity / strong attendance"
19818,"Kofi Michael Mohammed Hassan","Marketing Department",Analyst,10165.00,2132.00,12297.00,4.56,24,76.40,92.72,"High productivity / strong attendance"
