finance_id ,basic_salary,tax_id,account_number,staff_id,allowances,bank_name
FIN-1339,6128,GHA-4652241236-4,64185652401,340,1850,Access Bank Ghana
FIN-1340,3011,GHA-0319366820-6,51327790769,341,621,Absa Bank Ghana
FIN-1341,14240,GHA-6932272135-4,25762542057,342,2222,Republic Bank Ghana
FIN-1342,14843,GHA-6945724478-6,26111236118,343,1656,Absa Bank Ghana
FIN-1343,12306,GHA-4019248335-3,099000672729,344,2384,UBA Ghana
FIN-1344,11501,GHA-4543636623-5,468110018427,345,2046,CalBank
FIN-1345,5285,GHA-4779818579-3,09634862493,346,1515,Ecobank Ghana
FIN-1346,4793,GHA-0089231501-8,78212927020,347,2993,Stanbic Bank Ghana
FIN-1347,12053,GHA-3094363013-0,381979615226,348,1419,Access Bank Ghana
FIN-1348,7603,GHA-6721382967-8,150236705125,349,1097,Stanbic Bank Ghana
FIN-1349,8488,GHA-9837243705-0,9556750217,350,945,Absa Bank Ghana
FIN-1350,11849,GHA-0983347282-3,6655281506743,351,409,Republic Bank Ghana
FIN-1351,5580,GHA-6190776550-6,144684526277,352,2240,Fidelity Bank Ghana
FIN-1352,8393,GHA-9340239922-8,3805561053875,353,2772,CalBank
FIN-1353,11344,GHA-1577471717-8,088653397663,354,1896,Republic Bank Ghana
FIN-1354,14402,GHA-9343279928-9,38420916684,355,1113,Stanbic Bank Ghana
FIN-1355,5659,GHA-8691714871-5,766866501171,356,757,First Atlantic Bank
FIN-1356,8506,GHA-4105510681-3,0973111264,357,1742,First Atlantic Bank
FIN-1357,10151,GHA-8283709117-6,6718684792,358,2866,Fidelity Bank Ghana
FIN-1358,8809,GHA-4374610320-9,397067544673,359,1167,Ecobank Ghana
FIN-1359,8127,GHA-7645938546-4,89734465615,360,1359,Ecobank Ghana
FIN-1360,4192,GHA-8412722411-7,820046624524,361,1587,Access Bank Ghana
FIN-1361,9917,GHA-4410585662-0,2970321702862,362,870,Stanbic Bank Ghana
FIN-1362,13784,GHA-8473000964-4,0484655061,363,1041,UBA Ghana
FIN-1363,14424,GHA-5065839652-5,3048210437643,364,2774,Absa Bank Ghana
FIN-1364,3004,GHA-4377885913-3,1789787719,365,2273,CalBank
FIN-1365,6861,GHA-9123830242-0,56156453845,366,2595,Republic Bank Ghana
FIN-1366,14245,GHA-1770681746-2,563405118784,367,1565,UBA Ghana
FIN-1367,5900,GHA-3212478215-6,3974936071,368,1618,GCB Bank
FIN-1368,6817,GHA-5386489014-6,5314309194,369,2282,Ecobank Ghana
FIN-1369,5452,GHA-6145106813-3,5908958461,370,2252,Absa Bank Ghana
FIN-1370,12670,GHA-2696365203-8,0421246436409,371,754,GCB Bank
FIN-1371,5254,GHA-3708599205-8,9054997482544,372,1882,Republic Bank Ghana
FIN-1372,13435,GHA-3514291878-5,283374968837,373,2619,UBA Ghana
FIN-1373,8062,GHA-6982545839-3,8527296563778,374,701,CalBank
FIN-1374,9605,GHA-5975794988-3,3683915787,375,1330,CalBank
FIN-1375,14408,GHA-3977152528-3,8168314697,376,1833,UBA Ghana
FIN-1376,8681,GHA-9681369293-8,572219754732,377,2561,UBA Ghana
FIN-1377,14403,GHA-2315958625-7,8134478001,378,2587,Ecobank Ghana
FIN-1378,11275,GHA-5665696038-0,3442634395760,379,984,Access Bank Ghana
FIN-1379,7383,GHA-1078791991-9,4451711214,380,391,First Atlantic Bank
FIN-1380,5922,GHA-2318648063-7,620285284593,381,1905,CalBank
FIN-1381,13621,GHA-0404553344-9,874669635333,382,2897,Republic Bank Ghana
FIN-1382,3395,GHA-8506191082-2,2655638004936,383,2078,CalBank
FIN-1383,6040,GHA-4482469868-3,0885677926042,384,1521,GCB Bank
FIN-1384,5246,GHA-9230253284-6,3385130182,385,1608,CalBank
FIN-1385,13883,GHA-8402496515-6,0924877514,386,361,Fidelity Bank Ghana
FIN-1386,4392,GHA-4481779312-4,684463779364,387,1899,Absa Bank Ghana
FIN-1387,4825,GHA-1823697320-4,661901456856,388,1942,First Atlantic Bank
FIN-1388,11112,GHA-0070754518-6,6884001411,389,735,Fidelity Bank Ghana
FIN-1389,14638,GHA-4979758682-3,839065518326,390,2165,Republic Bank Ghana
FIN-1390,3916,GHA-8030057508-1,1576363284,391,459,Access Bank Ghana
FIN-1391,7774,GHA-5378585060-3,23970770171,392,988,Access Bank Ghana
FIN-1392,11186,GHA-1787774898-8,5675605231,393,1102,UBA Ghana
FIN-1393,6189,GHA-0159585619-8,4995772824135,394,1903,Fidelity Bank Ghana
FIN-1394,11129,GHA-3962793291-5,84804786855,395,779,UBA Ghana
FIN-1395,5965,GHA-3892997568-4,7895048327796,396,1453,Access Bank Ghana
FIN-1396,5475,GHA-9363539551-9,7341368055,397,522,First Atlantic Bank
FIN-1397,8960,GHA-5300869971-8,947668461259,398,2015,Absa Bank Ghana
FIN-1398,14033,GHA-3828812622-3,11540083559,399,2707,Access Bank Ghana
FIN-1399,11894,GHA-3584459730-0,07363263734,400,737,Absa Bank Ghana
FIN-1400,11131,GHA-3951248461-0,7909818511886,401,1205,UBA Ghana
FIN-1401,5975,GHA-0904293365-2,9072357424,402,1349,Absa Bank Ghana
FIN-1402,11666,GHA-2438195028-6,8544767004,403,307,Republic Bank Ghana
FIN-1403,6990,GHA-4044692939-3,34005137088,404,1848,Ecobank Ghana
FIN-1404,12320,GHA-7156756015-8,624532204801,405,1179,Republic Bank Ghana
FIN-1405,13165,GHA-7796356213-3,854928161583,406,2468,CalBank
FIN-1406,3480,GHA-9031558833-0,0858835049093,407,2918,First Atlantic Bank
FIN-1407,11203,GHA-6216097948-0,6915230901564,408,792,Fidelity Bank Ghana
FIN-1408,12177,GHA-3792712162-9,59574121180,409,2759,CalBank
FIN-1409,10587,GHA-4329178995-0,28843342685,410,2912,Absa Bank Ghana
FIN-1410,3833,GHA-7025427841-7,03391455944,411,2177,CalBank
FIN-1411,8197,GHA-5434053351-5,0658127490232,412,1273,Access Bank Ghana
FIN-1412,10558,GHA-2267866470-9,59004248954,413,681,UBA Ghana
FIN-1413,11339,GHA-7575572605-9,53408991612,414,2503,Absa Bank Ghana
FIN-1414,6160,GHA-8789674197-9,55672945462,415,1706,CalBank
FIN-1415,6951,GHA-4380816954-7,74746429875,416,1231,Republic Bank Ghana
FIN-1416,12962,GHA-9772058689-3,7445994938773,417,1635,GCB Bank
FIN-1417,9809,GHA-7136888471-5,2136817133540,418,408,GCB Bank
FIN-1418,2778,GHA-2844993827-1,329074476340,419,2673,Republic Bank Ghana
FIN-1419,8745,GHA-3783942281-8,8394775812053,420,2912,Republic Bank Ghana
FIN-1420,6587,GHA-6974952502-8,6536150383591,421,2415,Absa Bank Ghana
FIN-1421,4073,GHA-7624918071-9,5277422705,422,1628,Absa Bank Ghana
FIN-1422,7616,GHA-4642300590-8,6679879401,423,2535,UBA Ghana
FIN-1423,3789,GHA-6476590188-2,81436813286,424,2580,Republic Bank Ghana
FIN-1424,6828,GHA-8535627595-2,40563246055,425,771,Stanbic Bank Ghana
FIN-1425,10350,GHA-7123556087-4,434354430905,426,2453,GCB Bank
FIN-1426,3768,GHA-0214030026-9,2342780688078,427,456,Access Bank Ghana
FIN-1427,6225,GHA-1929859517-6,90127354843,428,1909,Absa Bank Ghana
FIN-1428,2651,GHA-8697425300-9,3762628214,429,2225,CalBank
FIN-1429,13596,GHA-4074782021-1,80538911503,430,2548,Ecobank Ghana
FIN-1430,12356,GHA-9191402377-1,457335727475,431,1304,Fidelity Bank Ghana
FIN-1431,11061,GHA-4961929225-1,579182698974,432,2045,Access Bank Ghana
FIN-1432,14500,GHA-0524440205-9,4530089815,433,2458,Republic Bank Ghana
FIN-1433,4509,GHA-1661864228-9,0687984539284,434,2357,Republic Bank Ghana
FIN-1434,13980,GHA-2985475708-8,5814590639,435,1951,CalBank
FIN-1435,4539,GHA-4473976691-5,817766179057,436,623,First Atlantic Bank
FIN-1436,5974,GHA-3112107106-6,7530010507081,437,2551,Republic Bank Ghana
FIN-1437,7823,GHA-6612079547-7,50557941601,438,1292,UBA Ghana
FIN-1438,14250,GHA-3169893638-2,62263888302,439,1713,GCB Bank
FIN-1439,11510,GHA-0434293546-1,2038022064371,440,698,Access Bank Ghana
FIN-1440,12082,GHA-5642401066-0,269894186942,441,940,Absa Bank Ghana
FIN-1441,2774,GHA-6121347740-6,7580234751,442,947,First Atlantic Bank
FIN-1442,9455,GHA-3637281542-9,1811707288,443,447,CalBank
FIN-1443,11237,GHA-4137265067-7,0665069250,444,536,Stanbic Bank Ghana
FIN-1444,3399,GHA-7615955528-5,8053055319,445,2380,Fidelity Bank Ghana
FIN-1445,12490,GHA-6165084304-6,3157964471870,446,2230,Fidelity Bank Ghana
FIN-1446,7686,GHA-7993104787-4,9563965404373,447,1486,UBA Ghana
FIN-1447,3503,GHA-5557391200-7,66748242906,448,1432,Republic Bank Ghana
FIN-1448,13790,GHA-0824017890-9,9156720886,449,1614,UBA Ghana
FIN-1449,11805,GHA-7019903504-5,66679580365,450,920,First Atlantic Bank
FIN-1450,11017,GHA-3518502209-4,4438169179008,451,2770,UBA Ghana
FIN-1451,8493,GHA-6088455958-4,0231233340,452,2364,First Atlantic Bank
FIN-1452,10530,GHA-0581595544-4,9369130897769,453,2720,Absa Bank Ghana
FIN-1453,12087,GHA-3699392086-6,672560235791,454,2917,Absa Bank Ghana
FIN-1454,7912,GHA-9666781006-9,27866787763,455,1609,Stanbic Bank Ghana
FIN-1455,5259,GHA-8769122777-6,2171156459,456,2253,Stanbic Bank Ghana
FIN-1456,13522,GHA-1347018472-2,3812509794190,457,2164,Access Bank Ghana
FIN-1457,11163,GHA-0508053061-3,9888480277,458,1036,Republic Bank Ghana
FIN-1458,10229,GHA-5582989456-6,2014161307,459,1730,CalBank
FIN-1459,14914,GHA-4469369422-1,175573851791,460,2154,Fidelity Bank Ghana
FIN-1460,14522,GHA-4165046435-7,2990933498,461,796,CalBank
FIN-1461,12737,GHA-9055853114-9,5973060954,462,2517,First Atlantic Bank
FIN-1462,12440,GHA-1457435309-9,078553118812,463,1302,Fidelity Bank Ghana
FIN-1463,3910,GHA-3984775363-6,13279846535,464,1772,Access Bank Ghana
FIN-1464,5964,GHA-7605533863-8,5772375024348,465,2058,CalBank
FIN-1465,9049,GHA-2483511953-7,8009868320,466,2590,Republic Bank Ghana
FIN-1466,10213,GHA-3762318675-7,240727775036,467,1829,Fidelity Bank Ghana
FIN-1467,4466,GHA-1811624065-9,4274165214,468,2252,Fidelity Bank Ghana
FIN-1468,12850,GHA-1213407216-3,4764037693062,469,1710,Absa Bank Ghana
FIN-1469,2858,GHA-8731655800-3,29269636743,470,1477,Republic Bank Ghana
FIN-1470,14586,GHA-1416062167-1,695864149864,471,2276,First Atlantic Bank
FIN-1471,7088,GHA-0275462694-5,623019116401,472,1807,First Atlantic Bank
FIN-1472,12531,GHA-8813134868-0,7809413227,473,1513,Access Bank Ghana
FIN-1473,13392,GHA-6946113930-0,896756324514,474,1351,GCB Bank
FIN-1474,10172,GHA-5979330053-4,0005939302,475,2824,Republic Bank Ghana
FIN-1475,14525,GHA-5563483406-4,0348159992,476,2720,CalBank
FIN-1476,5524,GHA-1896349856-6,3375276333,477,2822,First Atlantic Bank
FIN-1477,2997,GHA-5756785426-5,2823162530628,478,1645,Ecobank Ghana
FIN-1478,11141,GHA-7892554329-4,55770840561,479,1904,Absa Bank Ghana
FIN-1479,6002,GHA-1784499378-7,342148223881,480,2862,Absa Bank Ghana
FIN-1480,5732,GHA-0697170985-0,05348528445,481,998,GCB Bank
FIN-1481,8311,GHA-8868458428-5,3064567559924,482,1803,Access Bank Ghana
FIN-1482,3947,GHA-3581174130-4,0412371245,483,2616,Fidelity Bank Ghana
FIN-1483,10278,GHA-6940613992-6,5924284370,484,1428,Ecobank Ghana
FIN-1484,7554,GHA-1972671839-5,123139852959,485,687,Fidelity Bank Ghana
FIN-1485,12482,GHA-3024757410-1,2543249487252,486,2702,Stanbic Bank Ghana
FIN-1486,7044,GHA-7608198053-3,44153337764,487,2704,UBA Ghana
FIN-1487,13491,GHA-2457532690-7,1420836939201,488,1228,Fidelity Bank Ghana
FIN-1488,5435,GHA-3568099797-1,87608860720,489,480,Access Bank Ghana
FIN-1489,12070,GHA-5235637842-7,8423160963734,490,610,Absa Bank Ghana
FIN-1490,8883,GHA-9205808682-6,22760710497,491,2244,Access Bank Ghana
FIN-1491,7441,GHA-7549420978-0,8205420768,492,2903,Access Bank Ghana
FIN-1492,8223,GHA-6050122538-7,5524407085949,493,2970,Access Bank Ghana
FIN-1493,3130,GHA-6059421603-2,3112604147809,494,2194,Republic Bank Ghana
FIN-1494,8657,GHA-9268422000-6,119460002385,495,322,First Atlantic Bank
FIN-1495,5610,GHA-6946350659-2,430351615852,496,877,Ecobank Ghana
FIN-1496,2976,GHA-8646065808-2,68463205077,497,2138,Fidelity Bank Ghana
FIN-1497,5726,GHA-2199969307-5,5005591066,498,338,CalBank
FIN-1498,13711,GHA-3258403980-6,3676837187278,499,2590,UBA Ghana
FIN-1499,4508,GHA-9842274378-0,645731120240,500,2262,GCB Bank
FIN-1500,7230,GHA-6594844315-1,449004790121,501,1761,CalBank
FIN-1501,5492,GHA-6979421707-2,6153303066085,502,2169,Fidelity Bank Ghana
FIN-1502,13887,GHA-4322338375-6,587917266262,503,1895,First Atlantic Bank
FIN-1503,5131,GHA-2525279874-8,084529297341,504,2104,GCB Bank
FIN-1504,4877,GHA-6814184028-0,7287374382475,505,1576,First Atlantic Bank
FIN-1505,11645,GHA-5118720686-8,7029644695539,506,797,Republic Bank Ghana
FIN-1506,9357,GHA-1627213238-4,562502646977,507,931,Ecobank Ghana
FIN-1507,2866,GHA-6993374596-8,4366292928328,508,1819,CalBank
FIN-1508,6024,GHA-3532551173-2,80415265010,509,522,CalBank
FIN-1509,8138,GHA-2512389919-4,5220835261219,510,2076,GCB Bank
FIN-1510,3159,GHA-5660226135-8,3476959052,511,2100,CalBank
FIN-1511,2733,GHA-3922485676-8,596896018057,512,320,First Atlantic Bank
FIN-1512,5151,GHA-8518395281-3,213441148878,513,365,GCB Bank
FIN-1513,11157,GHA-3607546250-2,27921323841,514,2323,Fidelity Bank Ghana
FIN-1514,4873,GHA-9467282541-9,299703173117,515,2958,Absa Bank Ghana
FIN-1515,2557,GHA-2404933826-7,1966130110,516,539,GCB Bank
FIN-1516,4376,GHA-6651003409-0,1793715959262,517,930,Fidelity Bank Ghana
FIN-1517,14474,GHA-7144909585-5,447400344935,518,1801,Stanbic Bank Ghana
FIN-1518,12623,GHA-7199512092-9,9127586025,519,2015,Ecobank Ghana
FIN-1519,2869,GHA-3234881331-6,9688649693,520,633,Republic Bank Ghana
FIN-1520,4546,GHA-5051587084-5,3101740665,521,1786,GCB Bank
FIN-1521,14090,GHA-2641401374-6,607483305341,522,1555,Access Bank Ghana
FIN-1522,12367,GHA-0130393970-2,913390200406,523,556,UBA Ghana
FIN-1523,3457,GHA-8171513307-6,240724411169,524,2755,CalBank
FIN-1524,7862,GHA-2456115400-8,4588291034374,525,2928,CalBank
FIN-1525,8838,GHA-0507740583-2,946139097143,526,1943,Stanbic Bank Ghana
FIN-1526,6775,GHA-8702996814-6,17826411867,527,1107,Republic Bank Ghana
FIN-1527,3382,GHA-9025037090-2,892337817743,528,1941,Absa Bank Ghana
FIN-1528,11457,GHA-2330556310-1,28490608357,529,2960,GCB Bank
FIN-1529,10754,GHA-6832114362-9,8003998079788,530,2704,Republic Bank Ghana
FIN-1530,10563,GHA-3800709141-9,987299870108,531,1003,Fidelity Bank Ghana
FIN-1531,13985,GHA-8089158836-8,46939624890,532,850,First Atlantic Bank
FIN-1532,3273,GHA-5662555353-5,7594834827829,533,1819,Ecobank Ghana
FIN-1533,7207,GHA-6725131782-7,4982115754,534,1074,Ecobank Ghana
FIN-1534,8413,GHA-3155510616-9,681479017317,535,1004,Absa Bank Ghana
FIN-1535,11003,GHA-9845087362-4,549106621434,536,1925,Access Bank Ghana
FIN-1536,14775,GHA-8844607075-0,8397835371824,537,627,UBA Ghana
FIN-1537,2830,GHA-3415982347-3,55156208871,538,1700,Stanbic Bank Ghana
FIN-1538,4376,GHA-6886430960-8,725952760376,539,2307,CalBank
FIN-1539,11991,GHA-6460522380-5,9152135634,540,1883,Ecobank Ghana
FIN-1540,10910,GHA-5494870044-5,09447652530,541,798,Stanbic Bank Ghana
FIN-1541,3323,GHA-1813216571-7,890890801325,542,2320,CalBank
FIN-1542,10367,GHA-7934511753-9,1387728817,543,1988,Ecobank Ghana
FIN-1543,14424,GHA-5048522601-9,68546445261,544,2243,Stanbic Bank Ghana
FIN-1544,7987,GHA-9641194716-2,4105804254823,545,331,Access Bank Ghana
FIN-1545,4499,GHA-4607887520-6,38768268909,546,426,Stanbic Bank Ghana
FIN-1546,14478,GHA-4447882747-2,1943663619034,547,1297,Fidelity Bank Ghana
FIN-1547,3865,GHA-0301313532-0,823242554065,548,1113,GCB Bank
FIN-1548,4541,GHA-4471523611-2,6620423296715,549,2394,Fidelity Bank Ghana
FIN-1549,9381,GHA-1720840888-0,816014804448,550,1638,GCB Bank
FIN-1550,2772,GHA-3337334295-5,4538271526389,551,2030,Access Bank Ghana
FIN-1551,5992,GHA-3489224244-7,8897057794,552,2182,UBA Ghana
FIN-1552,2842,GHA-9298522817-7,3069321566,553,403,Fidelity Bank Ghana
FIN-1553,3895,GHA-6734777154-9,43307768216,554,2092,Fidelity Bank Ghana
FIN-1554,7830,GHA-7416586904-8,9387793230,555,712,Fidelity Bank Ghana
FIN-1555,5623,GHA-4783695916-4,57413463061,556,2967,UBA Ghana
FIN-1556,13740,GHA-3534391140-8,8184513859998,557,1429,Fidelity Bank Ghana
FIN-1557,4212,GHA-1128424761-9,400014971369,558,995,CalBank
FIN-1558,12062,GHA-8300423383-5,8138207822,559,1211,Fidelity Bank Ghana
FIN-1559,8250,GHA-5461661829-0,31747996398,560,550,Access Bank Ghana
FIN-1560,14379,GHA-3572287086-9,2030572999,561,729,First Atlantic Bank
FIN-1561,8452,GHA-5939987743-1,809210751629,562,703,First Atlantic Bank
FIN-1562,9331,GHA-4202678886-1,0215356214236,563,847,First Atlantic Bank
FIN-1563,7723,GHA-0991031857-1,9821808838,564,1700,Access Bank Ghana
FIN-1564,9430,GHA-7646889664-1,7079642073,565,1780,First Atlantic Bank
FIN-1565,5911,GHA-3474129327-7,8235893061,566,2708,Republic Bank Ghana
FIN-1566,13243,GHA-7243827902-9,8132416503090,567,1037,Stanbic Bank Ghana
FIN-1567,14031,GHA-6378213329-1,95933806966,568,2426,Stanbic Bank Ghana
FIN-1568,8253,GHA-1671163169-2,9380927846522,569,1519,First Atlantic Bank
FIN-1569,8467,GHA-4158265523-1,6236484959,570,1587,Access Bank Ghana
FIN-1570,13848,GHA-9347159031-8,375694724496,571,1215,CalBank
FIN-1571,9938,GHA-5326574120-0,929923500377,572,1394,First Atlantic Bank
FIN-1572,5446,GHA-0858024075-9,4600670540003,573,2056,UBA Ghana
FIN-1573,3970,GHA-4207219836-2,9235700720734,574,1711,CalBank
FIN-1574,11971,GHA-3559451801-3,7949277578,575,1779,GCB Bank
FIN-1575,11992,GHA-6160820500-6,7748603819,576,2981,Ecobank Ghana
FIN-1576,12850,GHA-3837519939-6,1768260036,577,964,CalBank
FIN-1577,6179,GHA-3588589816-1,79312431528,578,1187,First Atlantic Bank
FIN-1578,12743,GHA-6180083489-0,1766656884720,579,1144,CalBank
FIN-1579,10637,GHA-4858492877-3,9871355015,580,1486,Access Bank Ghana
FIN-1580,4411,GHA-1134831863-7,5519122302,581,2934,GCB Bank
FIN-1581,3377,GHA-4506268795-0,49225014565,582,2052,Absa Bank Ghana
FIN-1582,8897,GHA-1684648019-1,6138619984310,583,407,GCB Bank
FIN-1583,13793,GHA-5273806567-4,5812257185415,584,1738,CalBank
FIN-1584,9510,GHA-3316566566-1,570764504682,585,1175,Stanbic Bank Ghana
FIN-1585,4362,GHA-1852414955-6,7307139570,586,1640,First Atlantic Bank
FIN-1586,4913,GHA-0646455899-4,81915508659,587,2666,UBA Ghana
FIN-1587,4332,GHA-6150647982-3,2033144890927,588,2399,Republic Bank Ghana
FIN-1588,5921,GHA-3583336985-1,3395868843,589,1619,Fidelity Bank Ghana
FIN-1589,6409,GHA-2620025648-5,590267048323,590,534,GCB Bank
FIN-1590,7525,GHA-8616121029-8,1332304180755,591,2792,Fidelity Bank Ghana
FIN-1591,3084,GHA-6795989732-3,870837923543,592,487,Ecobank Ghana
FIN-1592,13004,GHA-7208441479-5,6814610587291,593,2371,Fidelity Bank Ghana
FIN-1593,4307,GHA-4781302937-1,8012872291,594,1833,Fidelity Bank Ghana
FIN-1594,12202,GHA-5928049321-3,7526897470,595,1422,Absa Bank Ghana
FIN-1595,5728,GHA-7422118004-2,234249655742,596,502,Fidelity Bank Ghana
FIN-1596,14339,GHA-9558705302-8,43387225251,597,996,First Atlantic Bank
FIN-1597,10854,GHA-4598231805-6,25782244750,598,934,Stanbic Bank Ghana
FIN-1598,12755,GHA-3652003034-8,9019578837,599,1704,Ecobank Ghana
FIN-1599,6947,GHA-9523768283-6,0346866669112,600,1940,Republic Bank Ghana
FIN-1600,13617,GHA-8927448874-4,98547818592,601,950,Ecobank Ghana
FIN-1601,2922,GHA-0954564370-0,95407267608,602,2171,GCB Bank
FIN-1602,8385,GHA-2191678022-7,9048399507,603,1208,First Atlantic Bank
FIN-1603,7386,GHA-6907799838-5,075292376637,604,1107,GCB Bank
FIN-1604,8226,GHA-9299241098-2,75344212424,605,357,GCB Bank
FIN-1605,2829,GHA-7899319730-0,621561416302,606,1679,Access Bank Ghana
FIN-1606,6380,GHA-3509555711-0,9989740981,607,1327,First Atlantic Bank
FIN-1607,8180,GHA-5997356570-9,1811762699,608,2552,First Atlantic Bank
FIN-1608,11413,GHA-1152372966-5,68543797245,609,2053,GCB Bank
FIN-1609,6848,GHA-0978423296-3,437703730971,610,2483,Fidelity Bank Ghana
FIN-1610,10245,GHA-0213643100-6,2772736620408,611,956,Ecobank Ghana
FIN-1611,6709,GHA-4645249041-8,63240136066,612,1866,Absa Bank Ghana
FIN-1612,3387,GHA-3453820279-0,106489765105,613,700,Fidelity Bank Ghana
FIN-1613,5032,GHA-6908939134-2,986443171904,614,1818,Access Bank Ghana
FIN-1614,12417,GHA-7865235102-9,619101098447,615,1283,GCB Bank
FIN-1615,11649,GHA-0066989744-6,905860203090,616,2901,Access Bank Ghana
FIN-1616,6215,GHA-6791581917-7,4286823138067,617,2615,Fidelity Bank Ghana
FIN-1617,4936,GHA-4412905041-0,8084476958,618,1089,Fidelity Bank Ghana
FIN-1618,12199,GHA-4790681965-5,75978822832,619,2018,Republic Bank Ghana
FIN-1619,8380,GHA-6464467242-5,5584138041,620,829,Republic Bank Ghana
FIN-1620,11720,GHA-1240204253-8,3551493932,621,1268,First Atlantic Bank
FIN-1621,11690,GHA-3635819857-1,00373951763,622,2297,Stanbic Bank Ghana
FIN-1622,5078,GHA-8933436694-4,85656290309,623,565,CalBank
FIN-1623,4494,GHA-1654841918-1,9129991851501,624,1519,Absa Bank Ghana
FIN-1624,10142,GHA-8172976558-1,69760747399,625,1416,Fidelity Bank Ghana
FIN-1625,9071,GHA-9255957141-2,1577943319144,626,745,GCB Bank
FIN-1626,3448,GHA-4561161058-3,243234722975,627,2621,CalBank
FIN-1627,5672,GHA-0994338523-0,6573481175,628,581,Access Bank Ghana
FIN-1628,11541,GHA-9818660686-5,14744719682,629,758,Republic Bank Ghana
FIN-1629,8325,GHA-4562000753-1,8160588772997,630,2537,Ecobank Ghana
FIN-1630,8501,GHA-9654309590-9,5482297123,631,1033,UBA Ghana
FIN-1631,6873,GHA-6334537968-1,57544484205,632,647,UBA Ghana
FIN-1632,12162,GHA-3385936971-3,5561240114702,633,2395,Stanbic Bank Ghana
FIN-1633,3082,GHA-1232266211-8,0657469425674,634,659,UBA Ghana
FIN-1634,11758,GHA-2702017914-7,6662914301,635,1637,Stanbic Bank Ghana
FIN-1635,12842,GHA-5827606711-1,788376013359,636,2693,Stanbic Bank Ghana
FIN-1636,12044,GHA-1461558446-6,5168141397,637,2402,Fidelity Bank Ghana
FIN-1637,8327,GHA-6020565852-3,236264272870,638,1101,Ecobank Ghana
FIN-1638,7123,GHA-0667840633-3,52894684837,639,1470,Fidelity Bank Ghana
FIN-1639,8105,GHA-5873640982-0,83567425139,640,2066,GCB Bank
FIN-1640,6808,GHA-9975144266-6,5088511450,641,388,Access Bank Ghana
FIN-1641,3260,GHA-6337319532-6,006519659063,642,1736,Access Bank Ghana
FIN-1642,12601,GHA-1466550807-7,85387315327,643,1001,Fidelity Bank Ghana
FIN-1643,6184,GHA-5517987721-0,211426534375,644,1691,First Atlantic Bank
FIN-1644,11190,GHA-3600104086-6,059456950459,645,2921,GCB Bank
FIN-1645,2545,GHA-5217417327-7,401834946379,646,1746,Ecobank Ghana
FIN-1646,13250,GHA-1101749085-2,7998821960,647,2703,First Atlantic Bank
FIN-1647,5731,GHA-6331231577-5,39270272911,648,941,UBA Ghana
FIN-1648,11747,GHA-4469318580-8,916833834167,649,320,Ecobank Ghana
FIN-1649,9260,GHA-8606830226-9,86420853640,650,1466,Absa Bank Ghana
FIN-1650,8600,GHA-2235936217-3,8031860012877,651,1489,Access Bank Ghana
FIN-1651,3529,GHA-1383987449-7,737608089128,652,2513,Absa Bank Ghana
FIN-1652,8768,GHA-0806156136-9,2814921836,653,381,Access Bank Ghana
FIN-1653,8719,GHA-8094979906-5,1384767994362,654,2895,Fidelity Bank Ghana
FIN-1654,6770,GHA-8173653233-1,81140046925,655,1561,CalBank
FIN-1655,12754,GHA-2907861107-6,1272333899491,656,2203,CalBank
FIN-1656,12376,GHA-0360816264-2,9011833385958,657,2646,Absa Bank Ghana
FIN-1657,10130,GHA-9841234957-8,7888595611,658,2767,GCB Bank
FIN-1658,11365,GHA-4617674097-7,80581482713,659,1860,CalBank
