employee_id,other_names,last_name,age,position,date_joined,phone_number,gender,employee_status,department_code,email_address
214,Andres Andres,Johnson,44,Assistant,2025-01-15,233545749634,Male,Active,HR,Andres.Andres.Johnson@roblox.com
215,Sofia Fatima,Hassan,45,Executive,2023-12-13,233374600274,Female,Active,FIN,Sofia.Fatima.Hassan@roblox.com
216,Mia Zara Victoria,Campbell,52,Analyst,2019-09-07,233226628164,Female,Active,ENG,Mia.Zara.Victoria.Campbell@roblox.com
217,Maria Aisha Victoria,Owusu,38,Consultant,2015-08-16,233411588425,Female,Active,OPS,Maria.Aisha.Victoria.Owusu@roblox.com
218,Aisha Ananya Aisha,Owusu,40,Executive,2018-10-22,233218518587,Female,Active,PRD,Aisha.Ananya.Aisha.Owusu@roblox.com
219,Ananya Emily Victoria,Rossi,35,Developer,2023-10-23,233526817599,Female,Inactive,FIN,Ananya.Emily.Victoria.Rossi@roblox.com
220,Ethan David Luca,Lopez,30,Analyst,2023-07-12,233412939041,Male,On Leave,HR,Ethan.David.Luca.Lopez@roblox.com
221,Andres Elijah,Hassan,35,Manager,2024-01-26,233568371301,Male,Inactive,FIN,Andres.Elijah.Hassan@roblox.com
222,Ananya Sophia Isabella,Martinez,22,Manager,2015-04-23,233539463861,Female,Active,ENG,Ananya.Sophia.Isabella.Martinez@roblox.com
223,Jean Noah Hiroshi,Taylor,48,Analyst,2023-09-23,233460060494,Male,Active,DAT,Jean.Noah.Hiroshi.Taylor@roblox.com
224,Charlotte Chiamaka Charlotte,Taylor,59,Consultant,2024-02-26,233524136412,Female,Inactive,OPS,Charlotte.Chiamaka.Charlotte.Taylor@roblox.com
225,Sakura,Patel,44,Analyst,2024-04-21,233263359472,Female,Inactive,DAT,Sakura.Patel@roblox.com
226,Charlotte,Silva,55,Executive,2018-01-06,233538252773,Female,Inactive,FIN,Charlotte.Silva@roblox.com
227,Grace Emily Ella,Lopez,43,Manager,2021-07-30,233335143082,Female,Active,ENG,Grace.Emily.Ella.Lopez@roblox.com
228,Ama Victoria Hannah,Brown,25,Assistant,2021-03-13,233298644349,Female,On Leave,HR,Ama.Victoria.Hannah.Brown@roblox.com
229,Mia,Ivanov,37,Manager,2023-08-06,233452600570,Female,Active,PRD,Mia.Ivanov@roblox.com
230,Isabella Akosua,Taylor,40,Consultant,2016-10-29,233380853426,Female,Active,PRD,Isabella.Akosua.Taylor@roblox.com
231,Hannah,Lee,30,Developer,2021-04-15,233588910888,Female,Inactive,MKT,Hannah.Lee@roblox.com
232,Carlos Mohammed Luca,Campbell,43,Assistant,2022-03-01,233564125179,Male,On Leave,CST,Carlos.Mohammed.Luca.Campbell@roblox.com
233,Liam David,Taylor,53,Executive,2024-03-19,233255516608,Male,On Leave,PRD,Liam.David.Taylor@roblox.com
234,Mia Aisha Sophia,Dubois,48,Executive,2015-06-29,233491816847,Female,Active,MKT,Mia.Aisha.Sophia.Dubois@roblox.com
235,Mateo Arjun Ethan,Okafor,41,Manager,2018-10-14,233369233790,Male,Active,ENG,Mateo.Arjun.Ethan.Okafor@roblox.com
236,Olivia Maria Emily,Smith,57,Developer,2020-01-08,233530399021,Female,Inactive,CST,Olivia.Maria.Emily.Smith@roblox.com
237,Kwame Hiroshi Mateo,Patel,53,Developer,2024-07-04,233293420270,Male,Active,OPS,Kwame.Hiroshi.Mateo.Patel@roblox.com
238,Mia,Brown,24,Developer,2019-10-26,233545212836,Female,Active,PRD,Mia.Brown@roblox.com
239,Adwoa,Boateng,28,Consultant,2020-12-17,233261784763,Female,Active,OPS,Adwoa.Boateng@roblox.com
240,Charlotte,Garcia,27,Manager,2015-09-28,233307877932,Female,Inactive,CST,Charlotte.Garcia@roblox.com
241,Victoria Ananya,Garcia,32,Executive,2024-01-02,233297073834,Female,Inactive,PRD,Victoria.Ananya.Garcia@roblox.com
242,Olivia Aisha,Campbell,28,Consultant,2024-06-03,233387209661,Female,On Leave,OPS,Olivia.Aisha.Campbell@roblox.com
243,Alexander,Smith,39,Analyst,2022-01-28,233429408051,Male,Inactive,MKT,Alexander.Smith@roblox.com
244,Ama,Silva,40,Executive,2022-02-23,233447906220,Female,On Leave,FIN,Ama.Silva@roblox.com
245,Carlos Omar,Hassan,54,Assistant,2016-02-26,233365378228,Male,Active,CST,Carlos.Omar.Hassan@roblox.com
246,Lina,Schmidt,22,Consultant,2020-02-07,233212720103,Female,Active,DAT,Lina.Schmidt@roblox.com
247,Yusuf Omar,Rossi,60,Analyst,2017-06-26,233440585029,Male,On Leave,HR,Yusuf.Omar.Rossi@roblox.com
248,Isabella Zara Mia,Owusu,24,Assistant,2024-04-01,233518359370,Female,On Leave,DAT,Isabella.Zara.Mia.Owusu@roblox.com
249,Sofia Akosua Hannah,Lee,40,Developer,2022-07-01,233371272285,Female,Active,OPS,Sofia.Akosua.Hannah.Lee@roblox.com
250,Sofia Ama,Ivanov,59,Manager,2019-07-26,233331311349,Female,Active,HR,Sofia.Ama.Ivanov@roblox.com
251,Sofia,Williams,47,Analyst,2020-02-04,233210904847,Female,Active,DAT,Sofia.Williams@roblox.com
252,Olivia,Smith,32,Executive,2016-01-12,233223343618,Female,On Leave,ENG,Olivia.Smith@roblox.com
253,Andres,Campbell,33,Assistant,2019-09-14,233453143826,Male,On Leave,ENG,Andres.Campbell@roblox.com
254,Elijah,Dubois,23,Assistant,2016-01-17,233509663577,Male,Inactive,MKT,Elijah.Dubois@roblox.com
255,Isabella Maria Sophia,Taylor,57,Manager,2023-07-24,233265299059,Female,On Leave,PRD,Isabella.Maria.Sophia.Taylor@roblox.com
256,Yusuf Hiroshi,Johnson,56,Analyst,2025-01-05,233586352883,Male,Inactive,HR,Yusuf.Hiroshi.Johnson@roblox.com
257,Sebastian Sebastian,Silva,40,Consultant,2019-03-27,233216568090,Male,Inactive,CST,Sebastian.Sebastian.Silva@roblox.com
258,Liam Noah Carlos,Brown,31,Developer,2020-05-31,233467719521,Male,Inactive,PRD,Liam.Noah.Carlos.Brown@roblox.com
259,Daniel Isaac Arjun,Badu,24,Analyst,2022-09-24,233527165865,Male,Active,FIN,Daniel.Isaac.Arjun.Badu@roblox.com
260,Arjun Liam Mohammed,Silva,22,Developer,2021-05-28,233207837526,Male,On Leave,OPS,Arjun.Liam.Mohammed.Silva@roblox.com
261,Yaw Luca Liam,Owusu,54,Assistant,2017-09-26,233254264841,Male,On Leave,DAT,Yaw.Luca.Liam.Owusu@roblox.com
262,Akosua Naomi Grace,Brown,48,Consultant,2018-02-05,233496617739,Female,Inactive,CST,Akosua.Naomi.Grace.Brown@roblox.com
263,Olivia Chiamaka,Johnson,37,Developer,2017-11-11,233483732661,Female,Active,HR,Olivia.Chiamaka.Johnson@roblox.com
264,Abena Olivia Sakura,Taylor,43,Manager,2015-11-28,233465821474,Female,On Leave,ENG,Abena.Olivia.Sakura.Taylor@roblox.com
265,Naomi,Rossi,48,Analyst,2017-03-11,233266169451,Female,Active,HR,Naomi.Rossi@roblox.com
266,Omar,Taylor,54,Consultant,2020-08-20,233283349434,Male,Active,HR,Omar.Taylor@roblox.com
267,Mohammed Omar,Nguyen,54,Executive,2015-07-16,233221162568,Male,Active,MKT,Mohammed.Omar.Nguyen@roblox.com
268,Ananya,Osei,33,Consultant,2021-07-11,233274050312,Female,Inactive,PRD,Ananya.Osei@roblox.com
269,Sakura Akosua Ananya,Khan,27,Developer,2024-10-15,233567250186,Female,Active,MKT,Sakura.Akosua.Ananya.Khan@roblox.com
270,Ananya Emily,Smith,35,Assistant,2024-06-12,233467513125,Female,Active,PRD,Ananya.Emily.Smith@roblox.com
271,Ella Abena,Rossi,49,Consultant,2020-10-10,233501115202,Female,Inactive,ENG,Ella.Abena.Rossi@roblox.com
272,Sebastian Wei Mohammed,Anderson,25,Manager,2021-06-20,233434011268,Male,Inactive,CST,Sebastian.Wei.Mohammed.Anderson@roblox.com
273,Chiamaka Charlotte Abena,Brown,36,Developer,2021-12-13,233240066555,Female,On Leave,HR,Chiamaka.Charlotte.Abena.Brown@roblox.com
274,Kojo Andres Daniel,Mensah,33,Consultant,2016-05-01,233283245964,Male,Active,OPS,Kojo.Andres.Daniel.Mensah@roblox.com
275,Olivia Sophia,Schmidt,56,Consultant,2017-04-04,233542438619,Female,On Leave,DAT,Olivia.Sophia.Schmidt@roblox.com
276,Kwame Ethan,Johnson,25,Assistant,2016-11-27,233278630232,Male,Inactive,HR,Kwame.Ethan.Johnson@roblox.com
277,Sophia Maria,Mensah,29,Assistant,2021-08-14,233207438699,Female,Active,ENG,Sophia.Maria.Mensah@roblox.com
278,Wei Sebastian Michael,Owusu,38,Assistant,2015-10-03,233442452500,Male,On Leave,CST,Wei.Sebastian.Michael.Owusu@roblox.com
279,Aisha,Dubois,48,Manager,2024-04-07,233274157772,Female,Active,ENG,Aisha.Dubois@roblox.com
280,Ava,Campbell,54,Manager,2022-09-29,233589265402,Female,On Leave,MKT,Ava.Campbell@roblox.com
281,Noah Carlos Samuel,Rossi,49,Assistant,2017-09-02,233557347593,Male,On Leave,CST,Noah.Carlos.Samuel.Rossi@roblox.com
282,Michael David Sebastian,Badu,30,Manager,2022-03-29,233415156422,Male,Active,ENG,Michael.David.Sebastian.Badu@roblox.com
283,Lina Charlotte Hannah,Lopez,59,Consultant,2022-01-19,233419045241,Female,On Leave,FIN,Lina.Charlotte.Hannah.Lopez@roblox.com
284,Hiroshi Arjun,Martinez,23,Manager,2024-01-15,233511570876,Male,Active,PRD,Hiroshi.Arjun.Martinez@roblox.com
285,Kofi Kwame Sebastian,Campbell,48,Manager,2022-04-08,233585480633,Male,On Leave,OPS,Kofi.Kwame.Sebastian.Campbell@roblox.com
286,Arjun Arjun Jean,Owusu,24,Executive,2021-12-23,233366250930,Male,Inactive,MKT,Arjun.Arjun.Jean.Owusu@roblox.com
287,Kwame Nathan Hiroshi,Campbell,40,Analyst,2015-06-04,233441813465,Male,Active,DAT,Kwame.Nathan.Hiroshi.Campbell@roblox.com
288,Maria,Schmidt,30,Consultant,2018-04-25,233593928394,Female,On Leave,DAT,Maria.Schmidt@roblox.com
289,Naomi,Owusu,49,Assistant,2016-10-19,233591695678,Female,Active,MKT,Naomi.Owusu@roblox.com
290,Kojo Mohammed Kwame,Lee,26,Executive,2024-03-15,233549210956,Male,Inactive,MKT,Kojo.Mohammed.Kwame.Lee@roblox.com
291,Sophia,Taylor,23,Manager,2016-07-20,233412860332,Female,On Leave,OPS,Sophia.Taylor@roblox.com
292,Mia Sofia,Badu,31,Manager,2021-01-09,233587428253,Female,Active,DAT,Mia.Sofia.Badu@roblox.com
293,Lina,Brown,50,Executive,2024-12-27,233223826653,Female,On Leave,HR,Lina.Brown@roblox.com
294,Olivia,Dubois,38,Consultant,2020-04-18,233358830159,Female,Active,DAT,Olivia.Dubois@roblox.com
295,Chiamaka Adwoa,Lopez,34,Developer,2019-04-09,233249887435,Female,On Leave,MKT,Chiamaka.Adwoa.Lopez@roblox.com
296,Jean,Anderson,36,Consultant,2018-05-18,233525632354,Male,Active,HR,Jean.Anderson@roblox.com
297,Hannah Fatima,Rossi,56,Analyst,2021-01-15,233234324717,Female,Active,DAT,Hannah.Fatima.Rossi@roblox.com
298,Adwoa Ava Lina,Kim,54,Developer,2020-06-12,233311867100,Female,Inactive,MKT,Adwoa.Ava.Lina.Kim@roblox.com
299,Isabella,Martinez,25,Analyst,2023-10-27,233570845772,Female,Active,ENG,Isabella.Martinez@roblox.com
300,Ama Zara,Owusu,33,Assistant,2019-10-12,233354516718,Female,Inactive,PRD,Ama.Zara.Owusu@roblox.com
301,Andres Omar,Adjei,39,Manager,2023-04-04,233373004628,Male,Inactive,PRD,Andres.Omar.Adjei@roblox.com
302,Kojo,Silva,38,Developer,2016-05-03,233542258243,Male,On Leave,CST,Kojo.Silva@roblox.com
303,Kofi Samuel Kofi,Dubois,35,Consultant,2023-01-12,233487855550,Male,On Leave,PRD,Kofi.Samuel.Kofi.Dubois@roblox.com
304,Kwame,Kim,44,Manager,2016-12-29,233438635206,Male,Active,DAT,Kwame.Kim@roblox.com
305,Yusuf Jean David,Kim,49,Analyst,2015-09-22,233487088553,Male,On Leave,ENG,Yusuf.Jean.David.Kim@roblox.com
306,Fatima Abena,Garcia,47,Analyst,2018-12-30,233437170888,Female,On Leave,HR,Fatima.Abena.Garcia@roblox.com
307,Maria,Osei,30,Executive,2019-08-19,233598910858,Female,Inactive,ENG,Maria.Osei@roblox.com
308,Ethan Sebastian,Anderson,58,Consultant,2019-01-25,233201108545,Male,Active,OPS,Ethan.Sebastian.Anderson@roblox.com
309,Ella,Taylor,34,Executive,2019-09-24,233478765505,Female,On Leave,ENG,Ella.Taylor@roblox.com
310,Sophia Emily Adwoa,Martinez,57,Analyst,2019-02-13,233545069254,Female,Active,OPS,Sophia.Emily.Adwoa.Martinez@roblox.com
311,Chiamaka,Okafor,37,Analyst,2024-04-24,233350573559,Female,Active,HR,Chiamaka.Okafor@roblox.com
312,Mateo Carlos,Nguyen,27,Consultant,2022-07-21,233520899231,Male,On Leave,PRD,Mateo.Carlos.Nguyen@roblox.com
313,Maria,Adjei,49,Assistant,2017-02-10,233363597638,Female,Inactive,CST,Maria.Adjei@roblox.com
314,Victoria Sakura Grace,Osei,25,Consultant,2022-04-27,233312191093,Female,On Leave,CST,Victoria.Sakura.Grace.Osei@roblox.com
315,Aisha Abena,Ivanov,27,Consultant,2016-06-24,233370574021,Female,On Leave,FIN,Aisha.Abena.Ivanov@roblox.com
316,Kojo,Mensah,30,Assistant,2022-02-19,233260733606,Male,Active,FIN,Kojo.Mensah@roblox.com
317,Chen Hannah,Khan,23,Executive,2017-10-11,233275736171,Female,Inactive,CST,Chen.Hannah.Khan@roblox.com
318,Ella Sofia,Lee,25,Developer,2023-05-21,233235586515,Female,On Leave,OPS,Ella.Sofia.Lee@roblox.com
319,Mateo,Okafor,51,Manager,2016-11-11,233355167621,Male,On Leave,MKT,Mateo.Okafor@roblox.com
320,Kofi Arjun,Brown,47,Manager,2021-01-10,233596679635,Male,Inactive,ENG,Kofi.Arjun.Brown@roblox.com
321,Samuel Mohammed,Hassan,29,Manager,2018-02-22,233566565542,Male,On Leave,PRD,Samuel.Mohammed.Hassan@roblox.com
322,Kwame Hiroshi,Osei,37,Manager,2023-08-08,233383160707,Male,On Leave,FIN,Kwame.Hiroshi.Osei@roblox.com
323,Zara Abena Isabella,Silva,60,Manager,2018-05-19,233564352480,Female,On Leave,DAT,Zara.Abena.Isabella.Silva@roblox.com
324,Ama Ama Ama,Rossi,50,Manager,2018-07-20,233584822607,Female,On Leave,MKT,Ama.Ama.Ama.Rossi@roblox.com
325,Carlos Alexander Daniel,Khan,45,Executive,2016-09-26,233573888489,Male,Inactive,DAT,Carlos.Alexander.Daniel.Khan@roblox.com
326,Abena,Taylor,45,Executive,2021-03-04,233336900074,Female,On Leave,OPS,Abena.Taylor@roblox.com
327,Abena Naomi,Lopez,29,Executive,2017-09-30,233422448378,Female,Inactive,CST,Abena.Naomi.Lopez@roblox.com
328,Omar David Kofi,Hassan,35,Consultant,2021-04-28,233581645678,Male,Inactive,HR,Omar.David.Kofi.Hassan@roblox.com
329,Arjun Alexander,Osei,57,Developer,2019-07-10,233484582424,Male,On Leave,CST,Arjun.Alexander.Osei@roblox.com
330,Alexander Kofi Wei,Adjei,40,Manager,2017-06-12,233495832510,Male,On Leave,CST,Alexander.Kofi.Wei.Adjei@roblox.com
331,Fatima,Silva,56,Manager,2019-01-31,233232052036,Female,Inactive,PRD,Fatima.Silva@roblox.com
332,Carlos,Khan,37,Executive,2019-06-14,233507993239,Male,Inactive,PRD,Carlos.Khan@roblox.com
333,Kofi Ethan Isaac,Rossi,23,Developer,2021-03-24,233263904074,Male,On Leave,ENG,Kofi.Ethan.Isaac.Rossi@roblox.com
334,Maria Fatima Lina,Owusu,26,Analyst,2020-02-13,233506698266,Female,Inactive,HR,Maria.Fatima.Lina.Owusu@roblox.com
335,Sebastian Hiroshi Nathan,Brown,38,Executive,2022-09-25,233276030139,Male,On Leave,MKT,Sebastian.Hiroshi.Nathan.Brown@roblox.com
336,Omar Ethan,Okafor,26,Analyst,2015-10-07,233300453098,Male,On Leave,PRD,Omar.Ethan.Okafor@roblox.com
337,Aisha Abena Fatima,Taylor,28,Consultant,2016-10-23,233340162880,Female,Active,ENG,Aisha.Abena.Fatima.Taylor@roblox.com
338,Isabella Ella,Owusu,58,Analyst,2018-07-09,233578206221,Female,Inactive,ENG,Isabella.Ella.Owusu@roblox.com
339,Ella Isabella Maria,Hassan,38,Executive,2020-03-01,233507552815,Female,Inactive,CST,Ella.Isabella.Maria.Hassan@roblox.com
340,Mia Akosua,Nguyen,31,Manager,2021-03-21,233412174099,Female,Inactive,PRD,Mia.Akosua.Nguyen@roblox.com
341,Sophia Aisha Ella,Badu,51,Assistant,2020-10-05,233275425834,Female,Active,HR,Sophia.Aisha.Ella.Badu@roblox.com
342,Chen,Taylor,45,Developer,2019-12-18,233462072110,Female,Inactive,HR,Chen.Taylor@roblox.com
343,Grace,Lee,38,Assistant,2018-07-26,233259081494,Female,On Leave,CST,Grace.Lee@roblox.com
344,Arjun Yaw Ethan,Taylor,26,Manager,2018-03-02,233475602926,Male,Active,CST,Arjun.Yaw.Ethan.Taylor@roblox.com
345,Sophia Olivia,Hassan,38,Assistant,2017-05-10,233298676746,Female,Active,DAT,Sophia.Olivia.Hassan@roblox.com
346,Naomi,Campbell,43,Analyst,2023-08-21,233210748991,Female,Inactive,MKT,Naomi.Campbell@roblox.com
347,Victoria Ananya,Mensah,36,Manager,2023-09-20,233424433922,Female,On Leave,DAT,Victoria.Ananya.Mensah@roblox.com
348,David,Boateng,27,Assistant,2016-05-14,233200105135,Male,Inactive,FIN,David.Boateng@roblox.com
349,Luca Elijah,Owusu,45,Manager,2022-08-24,233249290575,Male,Active,PRD,Luca.Elijah.Owusu@roblox.com
350,Fatima,Patel,55,Assistant,2024-07-30,233319997242,Female,Active,MKT,Fatima.Patel@roblox.com
351,David Kwame Michael,Adjei,24,Executive,2015-04-18,233399551485,Male,Inactive,CST,David.Kwame.Michael.Adjei@roblox.com
352,Liam Nathan,Campbell,52,Executive,2023-11-13,233398521353,Male,Inactive,ENG,Liam.Nathan.Campbell@roblox.com
353,Ama Sophia,Osei,27,Assistant,2021-09-13,233340726594,Female,Inactive,DAT,Ama.Sophia.Osei@roblox.com
354,Charlotte Hannah,Schmidt,53,Developer,2017-02-17,233588115144,Female,On Leave,ENG,Charlotte.Hannah.Schmidt@roblox.com
355,Aisha Victoria Chiamaka,Dubois,57,Manager,2017-07-30,233552873074,Female,On Leave,ENG,Aisha.Victoria.Chiamaka.Dubois@roblox.com
356,Isabella,Brown,56,Consultant,2022-08-20,233369345126,Female,On Leave,FIN,Isabella.Brown@roblox.com
357,Ama,Martinez,46,Manager,2021-02-02,233393717407,Female,Inactive,CST,Ama.Martinez@roblox.com
358,Ananya Victoria Mia,Owusu,22,Analyst,2022-05-23,233528040080,Female,Active,CST,Ananya.Victoria.Mia.Owusu@roblox.com
359,Ama Ava,Rossi,55,Consultant,2017-01-03,233573785246,Female,On Leave,DAT,Ama.Ava.Rossi@roblox.com
360,Olivia Hannah Isabella,Okafor,59,Developer,2023-04-10,233359212330,Female,Active,PRD,Olivia.Hannah.Isabella.Okafor@roblox.com
361,Elijah Kofi,Brown,43,Consultant,2018-03-06,233414626011,Male,Active,DAT,Elijah.Kofi.Brown@roblox.com
362,Mia Ava Lina,Khan,26,Developer,2021-02-12,233544040760,Female,Active,OPS,Mia.Ava.Lina.Khan@roblox.com
363,Ethan Carlos Mohammed,Adjei,29,Developer,2015-04-01,233328749265,Male,Active,HR,Ethan.Carlos.Mohammed.Adjei@roblox.com
364,Adwoa Aisha,Johnson,50,Assistant,2021-01-28,233221256399,Female,On Leave,HR,Adwoa.Aisha.Johnson@roblox.com
365,Zara Sakura,Kim,28,Executive,2019-06-23,233545750478,Female,Active,OPS,Zara.Sakura.Kim@roblox.com
366,Chiamaka Adwoa,Owusu,55,Manager,2023-11-10,233333616150,Female,Active,DAT,Chiamaka.Adwoa.Owusu@roblox.com
367,Ama Ananya Grace,Adjei,32,Assistant,2018-02-03,233532951919,Female,Inactive,MKT,Ama.Ananya.Grace.Adjei@roblox.com
368,Ananya Victoria,Martinez,40,Developer,2017-04-03,233509738657,Female,On Leave,OPS,Ananya.Victoria.Martinez@roblox.com
369,Sofia Abena,Garcia,23,Executive,2021-11-21,233354255170,Female,On Leave,CST,Sofia.Abena.Garcia@roblox.com
370,Emily Zara,Nguyen,51,Analyst,2018-07-06,233564232102,Female,Inactive,CST,Emily.Zara.Nguyen@roblox.com
371,Jean Noah Nathan,Martinez,51,Developer,2017-02-06,233501630985,Male,On Leave,DAT,Jean.Noah.Nathan.Martinez@roblox.com
372,Ama Hannah Sakura,Dubois,60,Executive,2019-06-05,233280425375,Female,Inactive,OPS,Ama.Hannah.Sakura.Dubois@roblox.com
373,Maria Isabella,Schmidt,22,Consultant,2020-10-21,233413452928,Female,Inactive,HR,Maria.Isabella.Schmidt@roblox.com
374,Sakura Ananya Fatima,Patel,42,Manager,2020-04-13,233355141219,Female,On Leave,OPS,Sakura.Ananya.Fatima.Patel@roblox.com
375,Daniel Nathan,Lee,29,Assistant,2021-06-06,233277571489,Male,Inactive,CST,Daniel.Nathan.Lee@roblox.com
376,Nathan Isaac,Campbell,36,Consultant,2023-07-25,233320161828,Male,On Leave,HR,Nathan.Isaac.Campbell@roblox.com
377,Ananya Ananya Olivia,Patel,24,Developer,2024-11-27,233447910188,Female,Inactive,CST,Ananya.Ananya.Olivia.Patel@roblox.com
378,Kwame,Owusu,49,Analyst,2016-12-18,233216776408,Male,Active,MKT,Kwame.Owusu@roblox.com
379,Ava,Owusu,46,Executive,2016-01-25,233421542730,Female,On Leave,DAT,Ava.Owusu@roblox.com
380,Omar Mohammed,Anderson,27,Assistant,2021-01-17,233493379272,Male,Inactive,FIN,Omar.Mohammed.Anderson@roblox.com
381,Ethan Jean,Johnson,27,Analyst,2019-10-05,233458117037,Male,Inactive,DAT,Ethan.Jean.Johnson@roblox.com
382,Carlos,Patel,29,Consultant,2024-04-18,233472250042,Male,Inactive,HR,Carlos.Patel@roblox.com
383,Andres Nathan Luca,Okafor,57,Manager,2021-12-14,233360547486,Male,Active,HR,Andres.Nathan.Luca.Okafor@roblox.com
384,Emily Mia,Brown,32,Consultant,2017-05-22,233586692997,Female,Inactive,ENG,Emily.Mia.Brown@roblox.com
385,Omar,Silva,45,Analyst,2019-05-01,233585421872,Male,On Leave,FIN,Omar.Silva@roblox.com
386,Grace Grace,Okafor,35,Developer,2018-03-06,233341985418,Female,On Leave,OPS,Grace.Grace.Okafor@roblox.com
387,Omar Mateo Jean,Johnson,44,Assistant,2021-03-24,233353372087,Male,On Leave,FIN,Omar.Mateo.Jean.Johnson@roblox.com
388,Mia Ava,Hassan,44,Executive,2016-03-25,233286032215,Female,On Leave,ENG,Mia.Ava.Hassan@roblox.com
389,Sophia,Ivanov,27,Manager,2023-08-10,233213357326,Female,Inactive,FIN,Sophia.Ivanov@roblox.com
390,Maria Chen,Taylor,39,Analyst,2016-04-21,233584491896,Female,Inactive,PRD,Maria.Chen.Taylor@roblox.com
391,Grace Maria,Owusu,54,Executive,2023-09-26,233245076353,Female,On Leave,FIN,Grace.Maria.Owusu@roblox.com
392,Hannah Maria,Schmidt,25,Consultant,2024-03-18,233535398471,Female,On Leave,MKT,Hannah.Maria.Schmidt@roblox.com
393,Arjun Mohammed Alexander,Lee,32,Analyst,2024-12-21,233387926105,Male,On Leave,DAT,Arjun.Mohammed.Alexander.Lee@roblox.com
394,Luca,Lee,40,Manager,2023-08-15,233333245822,Male,Inactive,HR,Luca.Lee@roblox.com
395,Omar Carlos Ethan,Hassan,43,Assistant,2022-07-31,233469137081,Male,On Leave,MKT,Omar.Carlos.Ethan.Hassan@roblox.com
396,Sebastian Jean Carlos,Okafor,52,Analyst,2020-08-02,233393823440,Male,Inactive,MKT,Sebastian.Jean.Carlos.Okafor@roblox.com
397,Sofia,Khan,24,Consultant,2022-01-01,233563880824,Female,Inactive,DAT,Sofia.Khan@roblox.com
398,Andres Wei,Boateng,26,Analyst,2019-04-03,233324980945,Male,On Leave,PRD,Andres.Wei.Boateng@roblox.com
399,Sofia,Campbell,33,Manager,2016-11-20,233498556967,Female,On Leave,OPS,Sofia.Campbell@roblox.com
400,Kwame Daniel Kojo,Dubois,34,Consultant,2018-06-22,233257859716,Male,Active,OPS,Kwame.Daniel.Kojo.Dubois@roblox.com
401,Ama Akosua,Taylor,55,Consultant,2018-08-21,233206521770,Female,On Leave,FIN,Ama.Akosua.Taylor@roblox.com
402,Yaw,Owusu,49,Analyst,2019-08-25,233344722745,Male,Inactive,ENG,Yaw.Owusu@roblox.com
403,Zara Ella Adwoa,Schmidt,44,Consultant,2018-10-08,233568800711,Female,Active,OPS,Zara.Ella.Adwoa.Schmidt@roblox.com
404,Olivia Sakura Sophia,Mensah,47,Analyst,2019-05-18,233420373530,Female,On Leave,OPS,Olivia.Sakura.Sophia.Mensah@roblox.com
405,Ava Ava Ava,Anderson,32,Developer,2018-08-24,233460759327,Female,On Leave,DAT,Ava.Ava.Ava.Anderson@roblox.com
406,Fatima Victoria,Rossi,31,Manager,2020-02-01,233436138023,Female,Inactive,DAT,Fatima.Victoria.Rossi@roblox.com
407,Isaac Jean,Martinez,46,Developer,2020-07-03,233252559197,Male,Active,FIN,Isaac.Jean.Martinez@roblox.com
408,Olivia,Garcia,29,Assistant,2023-06-06,233574507717,Female,Inactive,HR,Olivia.Garcia@roblox.com
409,Liam,Boateng,50,Consultant,2023-09-04,233351904414,Male,On Leave,HR,Liam.Boateng@roblox.com
410,Kofi,Silva,48,Executive,2021-01-30,233237502272,Male,On Leave,ENG,Kofi.Silva@roblox.com
411,David Kwame Hiroshi,Kim,33,Developer,2019-07-10,233474236975,Male,Active,HR,David.Kwame.Hiroshi.Kim@roblox.com
412,Sebastian Noah Hiroshi,Rossi,26,Manager,2018-12-22,233482101601,Male,Inactive,FIN,Sebastian.Noah.Hiroshi.Rossi@roblox.com
